pontoId,lat,lon,lat_pred,lon_pred,erro_loc
470,-8.075055,-34.900166,-8.07582234328,-34.8946438261,614.557944429
575,-8.074299,-34.900364,-8.07582234328,-34.8946438261,652.616229665
2297,-8.066508,-34.893589,-8.07582234328,-34.8946438261,1036.67124421
315,-8.075927,-34.894352,-8.07591274627,-34.8946438261,32.2044921824
1474,-8.069911,-34.897598,-8.07591274627,-34.8945533696,743.781970709
2574,-8.064889,-34.894112,-8.07582234328,-34.8946438261,1210.60590838
10,-8.07754,-34.899231,-8.07591274627,-34.8946438261,536.684358522
1130,-8.071355,-34.900795,-8.07582234328,-34.8946438261,838.924875682
2205,-8.067022,-34.894352,-8.06461237313,-34.8945533696,267.41817082
2572,-8.06489,-34.893192,-8.07582234328,-34.8946438261,1219.61935781
877,-8.072639,-34.896709,-8.07591274627,-34.8946438261,427.674779778
56,-8.077357,-34.898571,-8.07591274627,-34.8946438261,461.393536418
1104,-8.071577,-34.892117,-8.06831889552,-34.8927442391,366.906548327
1179,-8.071032,-34.891804,-8.07591274627,-34.8946438261,623.982338276
2216,-8.066979,-34.892559,-8.07582234328,-34.8945533696,1002.44008197
373,-8.075587,-34.89999,-8.07591274627,-34.8945533696,600.322815608
2576,-8.064883,-34.897064,-8.07591274627,-34.8946438261,1248.67536078
1751,-8.069187,-34.895657,-8.06831889552,-34.8927442391,335.106195132
168,-8.076573,-34.896236,-8.07591274627,-34.8946438261,190.079434601
2120,-8.067877,-34.900501,-8.07591274627,-34.8946438261,1098.46625853
1290,-8.070594,-34.896706,-8.07591274627,-34.8945533696,634.2833485
2609,-8.064489,-34.894333,-8.07582234328,-34.8946438261,1253.89241654
1786,-8.069087,-34.889595,-8.07582234328,-34.8946438261,929.824466359
2385,-8.065832,-34.8918,-8.0757319403,-34.8946438261,1138.88199264
40,-8.077424,-34.899025,-8.07591274627,-34.8946438261,511.010779276
2316,-8.066339,-34.901146,-8.07591274627,-34.8945533696,1284.18984026
1374,-8.070243,-34.900936,-8.07582234328,-34.8946438261,928.31116499
490,-8.074869,-34.90023,-8.07582234328,-34.8946438261,624.686734184
1862,-8.068857,-34.889641,-8.07591274627,-34.8945533696,949.793114344
2508,-8.06541,-34.886665,-8.06831889552,-34.8926537826,734.337040858
2178,-8.067166,-34.894138,-8.07582234328,-34.8946438261,958.980525346
2051,-8.06833,-34.889885,-8.07582234328,-34.8945533696,975.395458437
410,-8.07545,-34.892941,-8.07591274627,-34.8945533696,184.942091055
1905,-8.068742,-34.889637,-8.06596841791,-34.8894878043,307.187997411
2251,-8.066795,-34.896458,-8.07591274627,-34.8945533696,1030.00927397
2389,-8.065831,-34.891518,-8.06461237313,-34.8945533696,360.701152955
1386,-8.070152,-34.893806,-8.07591274627,-34.8945533696,642.42007281
354,-8.075707,-34.893715,-8.07591274627,-34.8946438261,104.876115659
532,-8.074536,-34.890198,-8.06831889552,-34.8927442391,742.660992226
17,-8.077514,-34.899326,-8.07582234328,-34.8946438261,548.947096256
1208,-8.070835,-34.896824,-8.07591274627,-34.8946438261,610.834266212
2335,-8.066189,-34.896839,-8.07591274627,-34.8946438261,1102.29298788
564,-8.074375,-34.890209,-8.06831889552,-34.8927442391,725.738912433
1621,-8.069521,-34.890854,-8.06831889552,-34.8927442391,247.154517038
664,-8.073777,-34.898407,-8.07591274627,-34.8946438261,477.328610412
2140,-8.067628,-34.8923,-8.07591274627,-34.8945533696,949.328637785
2665,-8.063993,-34.89447,-8.07582234328,-34.8946438261,1308.42024321
72,-8.07729,-34.89838,-8.07591274627,-34.8946438261,439.077725434
1985,-8.068571,-34.891151,-8.07582234328,-34.8946438261,889.593431335
2882,-8.06172,-34.902008,-8.07582234328,-34.8946438261,1758.24755941
1477,-8.069905,-34.896305,-8.07591274627,-34.8946438261,689.201028817
682,-8.073685,-34.898045,-8.07591274627,-34.8946438261,448.602473585
733,-8.073227,-34.896519,-8.07591274627,-34.8946438261,361.868123345
893,-8.072602,-34.891079,-8.07591274627,-34.8945533696,529.835504959
932,-8.072514,-34.896736,-8.07591274627,-34.8946438261,440.988995416
458,-8.075171,-34.891991,-8.07591274627,-34.8946438261,303.691717844
1282,-8.070623,-34.896149,-8.07591274627,-34.8946438261,608.095183119
2155,-8.067385,-34.896763,-8.07591274627,-34.8946438261,971.63111085
