pontoId,lat,lon,lat_pred,lon_pred,erro_loc
1931,-8.068669,-34.891048,-8.0660588209,-34.8894878043,336.018323163
470,-8.075055,-34.900166,-8.07320065672,-34.8954579348,557.993015878
575,-8.074299,-34.900364,-8.07311025373,-34.8963625,460.236389061
2297,-8.066508,-34.893589,-8.06614922388,-34.8938297174,47.7331362021
315,-8.075927,-34.894352,-8.07527992537,-34.8946438261,78.4605023744
1474,-8.069911,-34.897598,-8.06831889552,-34.8932869783,506.755555342
2574,-8.064889,-34.894112,-8.07274864179,-34.8947342826,871.948165565
10,-8.07754,-34.899231,-8.07555113433,-34.8947342826,542.256240919
1130,-8.071355,-34.900795,-8.07256783582,-34.8952770217,622.828330314
2205,-8.067022,-34.894352,-8.06497398507,-34.8945533696,227.587494758
2572,-8.06489,-34.893192,-8.07193501493,-34.8950961087,806.924265027
877,-8.072639,-34.896709,-8.0757319403,-34.8946438261,410.883942051
56,-8.077357,-34.898571,-8.07555113433,-34.8947342826,467.683060787
1104,-8.071577,-34.892117,-8.0660588209,-34.8894878043,675.602355688
1179,-8.071032,-34.891804,-8.07527992537,-34.894462913,553.722799716
2216,-8.066979,-34.892559,-8.06533559701,-34.8940106304,242.150034609
373,-8.075587,-34.89999,-8.07419508955,-34.8958197609,484.74909187
2576,-8.064883,-34.897064,-8.07564153731,-34.8947342826,1217.24768079
1751,-8.069187,-34.895657,-8.06804768657,-34.8931965217,299.047549373
168,-8.076573,-34.896236,-8.07518952239,-34.8946438261,232.829016054
2120,-8.067877,-34.900501,-8.06868050746,-34.8932869783,800.114772904
1290,-8.070594,-34.896706,-8.06859010448,-34.8930156087,463.227728526
2609,-8.064489,-34.894333,-8.07238702985,-34.8950961087,877.532257607
1786,-8.069087,-34.889595,-8.06651083582,-34.8898496304,286.292912109
2385,-8.065832,-34.8918,-8.06443156716,-34.8919301304,155.545229534
40,-8.077424,-34.899025,-8.07555113433,-34.8946438261,525.452564418
2316,-8.066339,-34.901146,-8.07356226866,-34.8946438261,1073.2394804
1374,-8.070243,-34.900936,-8.07238702985,-34.8968147826,512.421932956
490,-8.074869,-34.90023,-8.07338146269,-34.8962720435,466.248183995
1862,-8.068857,-34.889641,-8.07283904478,-34.8935583478,616.758200469
