pontoId,lat,lon,lat_pred,lon_pred,erro_loc
222,-8.076383,-34.899742,-8.07600314925,-34.8998903043,45.0782918398
487,-8.074892,-34.9002,-8.07455670149,-34.9000712174,39.7067030511
743,-8.07321,-34.896385,-8.0721158209,-34.894101087,279.316287184
2733,-8.0636,-34.895966,-8.07274864179,-34.898262087,1042.97698246
2838,-8.062428,-34.901497,-8.07256783582,-34.898443,1170.86122971
1972,-8.068586,-34.889378,-8.06913252239,-34.8883118696,132.147303025
1828,-8.068959,-34.889622,-8.06795728358,-34.8885832391,159.320897939
2889,-8.061551,-34.902473,-8.07265823881,-34.8988048261,1293.24750587
2596,-8.06464,-34.897049,-8.07482791045,-34.8946438261,1157.51212556
2683,-8.063899,-34.88596,-8.07754,-34.8860504565,1508.67523556
70,-8.077295,-34.898602,-8.07437589552,-34.8952770217,488.40623635
2614,-8.064413,-34.897125,-8.07518952239,-34.8950056522,1214.51972028
637,-8.073983,-34.900448,-8.07537032836,-34.8993475652,195.585877745
2092,-8.068036,-34.900261,-8.07311025373,-34.8947342826,828.272727028
128,-8.076888,-34.897411,-8.07455670149,-34.8943724565,422.666605057
127,-8.076911,-34.899551,-8.07546073134,-34.9001616739,173.945257696
1964,-8.068602,-34.89711,-8.07220622388,-34.894462913,493.988091474
2187,-8.067128,-34.900955,-8.07112138806,-34.894101087,875.09583468
927,-8.07253,-34.896248,-8.07437589552,-34.894462913,283.532546452
1178,-8.071036,-34.895786,-8.0739238806,-34.8947342826,339.775611559
1763,-8.069149,-34.900532,-8.06994614925,-34.8977193478,322.314882867
1931,-8.068669,-34.891048,-8.06596841791,-34.8900305435,319.035423567
470,-8.075055,-34.900166,-8.07401428358,-34.8993475652,146.238746408
575,-8.074299,-34.900364,-8.07582234328,-34.9060413478,648.056959805
2297,-8.066508,-34.893589,-8.06696285075,-34.8960911304,280.348216288
315,-8.075927,-34.894352,-8.07401428358,-34.8950056522,223.471826583
1474,-8.069911,-34.897598,-8.06868050746,-34.894462913,371.394837757
2574,-8.064889,-34.894112,-8.07157340299,-34.8972670652,816.982668448
10,-8.07754,-34.899231,-8.07500871642,-34.8957293043,476.804157175
1130,-8.071355,-34.900795,-8.07229662687,-34.8981716304,307.33951214
