pontoId,lat,lon,lat_pred,lon_pred,erro_loc
283,-8.0761,-34.899815,-8.072651533083775,-34.89881489771203,396.998618169
2591,-8.064696,-34.885094,-8.069944068755579,-34.89129364615973,896.582074955
1428,-8.070016,-34.896091,-8.06929575739171,-34.896863532832946,116.601709146
2328,-8.066243,-34.896896,-8.067943035288815,-34.90003061607242,393.35759627
1631,-8.069493,-34.890995,-8.070129498047354,-34.88889704099706,241.723468658
2423,-8.0658,-34.892345,-8.064487029830659,-34.89208609393718,147.987164769
54,-8.077358,-34.898819,-8.074216940157202,-34.90173165390287,473.018595079
2236,-8.066881,-34.892612,-8.063734489290237,-34.89430778244022,395.015191514
1778,-8.069116,-34.88829,-8.068282573290386,-34.890163708824495,226.164257727
819,-8.072894,-34.895462,-8.076002433946357,-34.898583315468734,486.363841823
1808,-8.069018,-34.895882,-8.068838327449134,-34.896309438724906,51.133332054
2313,-8.066355,-34.893158,-8.065376190988506,-34.898019093079505,546.642413885
2646,-8.064113,-34.893726,-8.066063663411281,-34.89569317972778,305.873919968
20,-8.077503,-34.899101,-8.075247358642113,-34.90218812076571,421.92073534
2392,-8.065823,-34.891319,-8.064198722682285,-34.89079431935913,188.718807561
776,-8.07307,-34.896362,-8.072444130254665,-34.89851394250404,247.08842765
1663,-8.069399,-34.891121,-8.070756817380119,-34.88982463095563,207.289213728
293,-8.076039,-34.89455,-8.0719942449468,-34.8963042221234,487.33431591
1351,-8.070369,-34.897221,-8.070660702786302,-34.896706966518785,65.1998719007
2034,-8.068439,-34.88966,-8.068353940293317,-34.88891279972375,82.8955404463
2294,-8.066517,-34.889645,-8.06978541172887,-34.88863455415652,378.243249779
899,-8.072584,-34.896366,-8.072969890420028,-34.89528713938888,126.342451933
2084,-8.068077,-34.890667,-8.068050994875103,-34.88637815783087,472.746045151
2503,-8.065443,-34.889519,-8.0671419193472,-34.89230719284909,360.216127393
1862,-8.068857,-34.889641,-8.06992456561313,-34.88930868106338,123.620156003
177,-8.076508,-34.896191,-8.07354742843915,-34.89817088608428,393.48820727
546,-8.074484,-34.890213,-8.072278474766472,-34.891138478019876,264.393997564
512,-8.074667,-34.900291,-8.072924717293645,-34.89929174574581,221.946935571
1842,-8.068908,-34.900112,-8.069928082396409,-34.89606692640082,459.918038577
2280,-8.06663,-34.901073,-8.066566626308262,-34.89503279295199,665.820644154
1192,-8.070946,-34.891785,-8.073374113426754,-34.89052341084396,302.408094121
1639,-8.069473,-34.897377,-8.07145199571538,-34.897911822956424,226.669238194
1514,-8.069796,-34.897827,-8.070077923553649,-34.89774958270271,32.3262767945
637,-8.073983,-34.900448,-8.07170711698566,-34.89803651958851,366.067820254
581,-8.074279,-34.890247,-8.072209129228442,-34.89099112512016,243.169835469
513,-8.074666,-34.890381,-8.071811215263372,-34.89196856156694,360.977378058
2518,-8.065325,-34.886417,-8.067908493203866,-34.890286202644425,513.348900182
2192,-8.067104,-34.892494,-8.064557446971248,-34.894907778583594,387.438280595
1297,-8.07056,-34.893028,-8.071159040717246,-34.89419992762531,145.173654298
960,-8.072458,-34.892948,-8.074860453843412,-34.89426224762232,302.625735079
1160,-8.071154,-34.892006,-8.07124021626919,-34.88764712305794,480.547782867
1908,-8.068729,-34.89735,-8.06763425244896,-34.899247192525685,241.638973984
542,-8.074497,-34.890209,-8.072861241415763,-34.890431273990416,182.560073821
932,-8.072514,-34.896736,-8.074335341445058,-34.898188462724534,257.305227589
1422,-8.070037,-34.890018,-8.069580271576893,-34.88858948459911,165.361157897
2017,-8.068487,-34.890724,-8.066249595790884,-34.889339139224795,290.743163655
2516,-8.065353,-34.893871,-8.065230147217923,-34.89413718614324,32.3338125226
202,-8.076425,-34.899723,-8.070182331612331,-34.89501746140276,863.529051817
2239,-8.066875,-34.896301,-8.067931848746102,-34.897583100781944,183.392975842
398,-8.075474,-34.892975,-8.068754979108103,-34.89466226148582,766.016877464
811,-8.072913,-34.896629,-8.074597238734697,-34.89623829453991,191.183773827
1555,-8.069679,-34.900742,-8.067715400040372,-34.8966790681923,497.712869935
102,-8.077082,-34.899487,-8.072286950443532,-34.899126712305204,531.799014108
1209,-8.070829,-34.891758,-8.073111615118242,-34.8921349285113,255.844396425
1976,-8.068582,-34.896538,-8.069960859999068,-34.89885467447548,297.424179567
1950,-8.068634,-34.891079,-8.066378367331101,-34.89375648447646,386.434651696
2087,-8.068058,-34.890469,-8.067531712931295,-34.88934024012114,137.359335567
1634,-8.069486,-34.895134,-8.070845993045,-34.89447129624413,167.209159999
2133,-8.067716,-34.896721,-8.071215183817225,-34.90003625925389,532.259381085
1439,-8.069996,-34.896065,-8.071942831599305,-34.89607692877339,215.316126288
